Pøipoutejte se, prosím! 2	Airplane II: The Sequel 	1982	Komedie / Sci-Fi / Romantickı	USA	Ken Finkleman	7.5	5.9	www.csfd.cz/film/18658-pripoutejte-se-prosim-2/	www.imdb.com/title/tt0083530/
Pøíštì budeme chytøejší, staroušku! 	Pøíštì budeme chytøejší, staroušku! 	1982	Komedie	Èeskoslovensko	Petr Schulhoff	5.5	5.6	www.csfd.cz/film/8199-priste-budeme-chytrejsi-starousku/	www.imdb.com/title/tt0175085/
Psanec Barbarosa	Barbarosa 	1982	Western	USA	Fred Schepisi	6.2	6.5	www.csfd.cz/film/11142-psanec-barbarosa/	www.imdb.com/title/tt0083619/
Q 	Q 	1982	Horor / Drama / Thriller	USA	Larry Cohen	5.9	6.0	www.csfd.cz/film/19002-q/	www.imdb.com/title/tt0084556/
Querelle 	Querelle 	1982	Drama	Západní Nìmecko / Francie	Rainer Werner Fassbinder	7	6.6	www.csfd.cz/film/34225-querelle/	www.imdb.com/title/tt0084565/
Ráj	Paradise 	1982	Dobrodrunı / Romantickı	Kanada	Stuart Gillard	5.8	4.5	www.csfd.cz/film/103429-raj/	www.imdb.com/title/tt0084469/
Rambo: První krev	First Blood 	1982	Drama / Akèní / Thriller / Dobrodrunı	USA	Ted Kotcheff	8.5	7.6	www.csfd.cz/film/16097-rambo-prvni-krev/	www.imdb.com/title/tt0083944/
Ren zhe wu di 	Ren zhe wu di 	1982	Akèní / Drama	Hong Kong	Cheh Chang	8.3	7.4	www.csfd.cz/film/248828-ren-zhe-wu-di/	www.imdb.com/title/tt0084921/
Revue na zakázku 	Revue na zakázku 	1982	Komedie	Èeskoslovensko / Sovìtskı svaz	Zdenìk Podskalskı st.	3.9	6.4	www.csfd.cz/film/24716-revue-na-zakazku/	www.imdb.com/title/tt0174164/
Rigoletto 	Rigoletto 	1982	Drama	Západní Nìmecko	Jean-Pierre Ponnelle	8.2	7.0	www.csfd.cz/film/203456-rigoletto/	www.imdb.com/title/tt0253590/
Rock v Reykjavíku	Rokk í Reykjavík 	1982	Dokumentární / Hudební	Island	Fridrik Thór Fridriksson	6.6	6.6	www.csfd.cz/film/35260-rock-v-reykjaviku/	www.imdb.com/title/tt0281138/
Rocky III	Rocky III 	1982	Akèní / Drama / Sportovní	USA	Sylvester Stallone	6.6	6.5	www.csfd.cz/film/8661-rocky-iii/	www.imdb.com/title/tt0084602/
Rok nebezpeèného ivota	Year of Living Dangerously, The 	1982	Romantickı / Drama / Váleènı	Austrálie	Peter Weir	7.2	7.0	www.csfd.cz/film/9570-rok-nebezpecneho-zivota/	www.imdb.com/title/tt0086617/
Rolling Stones: Let's Spend the Night Together	Let's Spend the Night Together 	1982	Dokumentární	USA	Hal Ashby	8	6.1	www.csfd.cz/film/42876-rolling-stones-let-s-spend-the-night-together/	www.imdb.com/title/tt0084242/
Rozparovaè z New Yorku	Squartatore di New York, Lo 	1982	Horor / Mysteriózní / Thriller	Itálie	Lucio Fulci	5.5	6.2	www.csfd.cz/film/31539-rozparovac-z-new-yorku/	www.imdb.com/title/tt0084719/
Rozsudek	Verdict, The 	1982	Drama	USA	Sidney Lumet	7.8	7.7	www.csfd.cz/film/6224-rozsudek/	www.imdb.com/title/tt0084855/
S tebou mì baví svìt 	S tebou mì baví svìt 	1982	Komedie / Rodinnı	Èeskoslovensko	Marie Poledòáková	8.2	7.1	www.csfd.cz/film/7366-s-tebou-me-bavi-svet/	www.imdb.com/title/tt0084620/
Safari 3000	Safari 3000 	1982	Dobrodrunı / Akèní / Komedie	USA	Harry Hurwitz	5.7	4.3	www.csfd.cz/film/14245-safari-3000/	www.imdb.com/title/tt0084625/
Sex noci svatojánské	Midsummer Night's Sex Comedy, A 	1982	Komedie	USA	Woody Allen	7.3	6.6	www.csfd.cz/film/46-sex-noci-svatojanske/	www.imdb.com/title/tt0084329/
Shaolin chuan ren 	Shaolin chuan ren 	1982	NA	Hong Kong	Chia Tang	7.9	NA	www.csfd.cz/film/129529-shaolin-chuan-ren/	NA
Schùzka se stíny 	Schùzka se stíny 	1982	Drama	Èeskoslovensko	Jiøí Svoboda	6.8	NA	www.csfd.cz/film/8830-schuzka-se-stiny/	www.imdb.com/title/tt0232600/
Slayer, The 	Slayer, The 	1982	Horor / Mysteriózní	USA	J.S. Cardone	6.8	3.7	www.csfd.cz/film/49110-slayer-the/	www.imdb.com/title/tt0084694/
Slumber Party Massacre, The 	Slumber Party Massacre, The 	1982	Horor	USA	Amy Holden Jones	5.8	5.2	www.csfd.cz/film/163161-slumber-party-massacre-the/	www.imdb.com/title/tt0084695/
Smrt gospodina Golue 	Smrt gospodina Golue 	1982	Drama / Komedie	Jugoslávie / Èeskoslovensko	ivko Nikoliè	4.5	6.8	www.csfd.cz/film/24878-smrt-gospodina-goluze/	www.imdb.com/title/tt0084699/
Smrt talentovaného ševce 	Smrt talentovaného ševce 	1982	Krimi	Èeskoslovensko	Jan Schmidt	5.8	5.1	www.csfd.cz/film/8128-smrt-talentovaneho-sevce/	www.imdb.com/title/tt0183792/
Smrtící past	Deathtrap 	1982	Komedie / Mysteriózní / Krimi	USA	Sidney Lumet	5.7	6.9	www.csfd.cz/film/6189-smrtici-past/	www.imdb.com/title/tt0083806/
Smrtící síla	Sender, The 	1982	Horor / Thriller	Velká Británie	Roger Christian	4.6	5.9	www.csfd.cz/film/12753-smrtici-sila/	www.imdb.com/title/tt0084658/
Snìenky a machøi 	Snìenky a machøi 	1982	Komedie	Èeskoslovensko	Karel Smyczek	8.1	7.1	www.csfd.cz/film/8556-snezenky-a-machri/	www.imdb.com/title/tt0175184/
Sny o Zambezi 	Sny o Zambezi 	1982	Drama	Èeskoslovensko	Stanislav Strnad	4.8	NA	www.csfd.cz/film/121894-sny-o-zambezi/	www.imdb.com/title/tt0396222/
Sophiina volba	Sophie's Choice 	1982	Drama / Romantickı	USA / Velká Británie	Alan J. Pakula	7.9	7.6	www.csfd.cz/film/7096-sophiina-volba/	www.imdb.com/title/tt0084707/
Srdeènı pozdrav ze zemìkoule 	Srdeènı pozdrav ze zemìkoule 	1982	Komedie / Sci-Fi	Èeskoslovensko	Oldøich Lipskı	6.7	6.4	www.csfd.cz/film/5998-srdecny-pozdrav-ze-zemekoule/	www.imdb.com/title/tt0084721/
Star Trek II: Khanùv hnìv	Star Trek II: The Wrath of Khan 	1982	Sci-Fi / Dobrodrunı / Akèní / Thriller	USA	Nicholas Meyer	7.7	7.7	www.csfd.cz/film/20587-star-trek-ii-khanuv-hnev/	www.imdb.com/title/tt0084726/
Stav vìcí	Stand der Dinge, Der 	1982	Drama	Západní Nìmecko / USA / Portugalsko	Wim Wenders	7.3	7.0	www.csfd.cz/film/32926-stav-veci/	www.imdb.com/title/tt0084725/
Stopa Rùového pantera	Trail of the Pink Panther 	1982	Komedie / Krimi	Velká Británie / USA	Blake Edwards	5.3	4.7	www.csfd.cz/film/2564-stopa-ruzoveho-pantera/	www.imdb.com/title/tt0084814/
Støílejte na mìsíc	Shoot the Moon 	1982	Drama	USA	Alan Parker	8.6	6.8	www.csfd.cz/film/7125-strilejte-na-mesic/	www.imdb.com/title/tt0084675/
Sùl nad zlato	Der Salzprinz 	1982	Pohádka / Drama	Západní Nìmecko / Èeskoslovensko	Martin Hollı ml.	5.9	6.7	www.csfd.cz/film/24869-sul-nad-zlato/	www.imdb.com/title/tt0171765/
Svìt podle Garpa	World According to Garp, The 	1982	Komedie / Drama / Romantickı	USA	George Roy Hill	7	7.0	www.csfd.cz/film/20351-svet-podle-garpa/	www.imdb.com/title/tt0084917/
Šílenství proutìného košíku	Basket Case 	1982	Komedie / Horor	USA	Frank Henenlotter	6.8	6.0	www.csfd.cz/film/4217-silenstvi-prouteneho-kosiku/	www.imdb.com/title/tt0083624/
Šílenı kankán 	Šílenı kankán 	1982	Drama / Historickı	Èeskoslovensko / Rakousko	Jaroslav Balík	5.2	NA	www.csfd.cz/film/445-sileny-kankan/	www.imdb.com/title/tt0170580/
Šok	Choc, Le 	1982	Akèní / Krimi / Thriller	Francie / Brazílie	Robin Davis	6.3	5.4	www.csfd.cz/film/22123-sok/	www.imdb.com/title/tt0083734/
Špatné je dobré	Wrong Is Right 	1982	Drama	USA	Richard Brooks	6.9	5.7	www.csfd.cz/film/11555-spatne-je-dobre/	www.imdb.com/title/tt0084920/
Taboo II 	Taboo II 	1982	Erotickı / Drama	USA	Kirdy Stevens	6.9	6.6	www.csfd.cz/film/226644-taboo-ii/	www.imdb.com/title/tt0084755/
Tajemství N.I.M.H.	Secret of NIMH, The 	1982	Animovanı / Rodinnı / Drama / Fantasy	USA	Don Bluth	8.4	7.4	www.csfd.cz/film/13577-tajemstvi-n-i-m-h/	www.imdb.com/title/tt0084649/
Tanèím, jak nejrychleji dovedu	I'm Dancing as Fast as I Can 	1982	Drama	USA	Jack Hofsiss	6.8	6.3	www.csfd.cz/film/20343-tancim-jak-nejrychleji-dovedu/	www.imdb.com/title/tt0084111/
Temnı krystal	Dark Crystal, The 	1982	Fantasy / Dobrodrunı / Rodinnı / Loutkovı	USA / Velká Británie	Jim Henson, Frank Oz	7.6	7.1	www.csfd.cz/film/29547-temny-krystal/	www.imdb.com/title/tt0083791/
Ten, co nosí smùlu	Jinxed! 	1982	Komedie	USA	Don Siegel, Sam Peckinpah	5.2	4.3	www.csfd.cz/film/8388-ten-co-nosi-smulu/	www.imdb.com/title/tt0084173/
Tenebre 	Tenebre 	1982	Mysteriózní / Horor / Thriller	Itálie	Dario Argento	7.2	7.0	www.csfd.cz/film/310-tenebre/	www.imdb.com/title/tt0084777/
Things Are Tough All Over 	Things Are Tough All Over 	1982	Komedie	USA	Tommy Chong, Mike Bacarella	7.1	5.5	www.csfd.cz/film/14597-things-are-tough-all-over/	www.imdb.com/title/tt0084788/
Tichá zuøivost	Silent Rage 	1982	Akèní / Horor / Sci-Fi / Thriller	USA	Michael Miller	5.6	5.3	www.csfd.cz/film/21315-ticha-zurivost/	www.imdb.com/title/tt0084684/
Tisíc a jedna králièí pohádka	Bugs Bunny's Third Movie: 1001 Rabbit Tales 	1982	Animovanı / Rodinnı / Komedie / Muzikál	USA	Friz Freleng	7.6	6.8	www.csfd.cz/film/151273-tisic-a-jedna-kralici-pohadka/	www.imdb.com/title/tt0083701/
Tisíc miliard dolarù	Mille milliards de dollars 	1982	Drama / Krimi / Thriller	Francie	Henri Verneuil	7.4	7.0	www.csfd.cz/film/40024-tisic-miliard-dolaru/	www.imdb.com/title/tt0082749/
Tootsie	Tootsie 	1982	Komedie / Romantickı	USA	Sydney Pollack	8.2	7.4	www.csfd.cz/film/7384-tootsie/	www.imdb.com/title/tt0084805/
Touha Veroniky Vossové	Sehnsucht der Veronika Voss, Die 	1982	Drama	Západní Nìmecko	Rainer Werner Fassbinder	7.5	7.6	www.csfd.cz/film/14973-touha-veroniky-vossove/	www.imdb.com/title/tt0084654/
Trapped 	Trapped 	1982	Thriller	Kanada / USA	William Fruet	7.1	5.9	www.csfd.cz/film/116472-trapped/	www.imdb.com/title/tt0125308/
Traviata, La 	Traviata, La 	1982	Drama / Hudební	Itálie	Franco Zeffirelli	9.6	7.7	www.csfd.cz/film/34650-traviata-la/	www.imdb.com/title/tt0084821/
Tron	TRON 	1982	Sci-Fi / Dobrodrunı / Akèní	USA	Steven Lisberger	7.4	6.7	www.csfd.cz/film/11007-tron/	www.imdb.com/title/tt0084827/
Tøetí princ 	Tøetí princ 	1982	Pohádka	Èeskoslovensko	Antonín Moskalyk	6.7	6.6	www.csfd.cz/film/6824-treti-princ/	www.imdb.com/title/tt0227684/
Tøída roku 1984	Class of 1984 	1982	Akèní / Drama / Thriller	Kanada	Mark L. Lester	7	6.4	www.csfd.cz/film/12653-trida-roku-1984/	www.imdb.com/title/tt0083739/
Tušenie 	Tušenie 	1982	Psychologickı / Krimi / Drama	Èeskoslovensko	Peter Solan	6.6	NA	www.csfd.cz/film/44944-tusenie/	www.imdb.com/title/tt0175261/
Tvrdá fuška	Moonlighting 	1982	Drama	Velká Británie / Západní Nìmecko	Jerzy Skolimowski	6.6	7.4	www.csfd.cz/film/13535-tvrda-fuska/	www.imdb.com/title/tt0084354/
Uboáci	Misérables, Les 	1982	Drama	Francie	Robert Hossein	8.7	6.9	www.csfd.cz/film/32578-ubozaci/	www.imdb.com/title/tt0084340/
Událost ve ètverci 36-80	Sluèaj v kvadrate 36-80 	1982	Akèní / Váleènı / Drama	Sovìtskı svaz	Michail Tumanišvili	5.3	6.1	www.csfd.cz/film/102988-udalost-ve-ctverci-36-80/	www.imdb.com/title/tt0085723/
Údolí smrti	Death Valley 	1982	Krimi / Horor / Thriller	USA	Dick Richards	4.4	5.0	www.csfd.cz/film/100558-udoli-smrti/	www.imdb.com/title/tt0083805/
Umìlcova smlouva	Draughtsman's Contract, The 	1982	Komedie / Drama	Velká Británie	Peter Greenaway	7.8	7.2	www.csfd.cz/film/3371-umelcova-smlouva/	www.imdb.com/title/tt0083851/
Unhinged 	Unhinged 	1982	Horor	USA	Don Gronquist	6.3	4.7	www.csfd.cz/film/145772-unhinged/	www.imdb.com/title/tt0180274/
Únos Moravanky 	Únos Moravanky 	1982	Muzikál / Komedie	Èeskoslovensko	Milan Muchna	2.8	4.0	www.csfd.cz/film/6828-unos-moravanky/	www.imdb.com/title/tt0184087/
"Útoèná síla ""Z"""	Attack Force Z 	1982	Váleènı / Akèní / Drama / Historickı	Austrálie / Tchaj-wan	Tim Burstall	5.4	5.2	www.csfd.cz/film/12849-utocna-sila-z/	www.imdb.com/title/tt0083591/
V dosahu bestie	Beast Within, The 	1982	Horor	USA	Philippe Mora	6	5.1	www.csfd.cz/film/6784-v-dosahu-bestie/	www.imdb.com/title/tt0083629/
Ve znamení draka	Hoero! Tekken 	1982	Akèní / Krimi / Drama	Japonsko	Noribumi Suzuki	6.8	6.9	www.csfd.cz/film/93143-ve-znameni-draka/	www.imdb.com/title/tt0084600/
Vìc	Thing, The 	1982	Horor / Mysteriózní / Sci-Fi / Thriller	USA	John Carpenter	8.6	8.2	www.csfd.cz/film/1329-vec/	www.imdb.com/title/tt0084787/
Veèírek 2	Boum 2, La 	1982	Komedie / Romantickı	Francie	Claude Pinoteau	6.4	5.8	www.csfd.cz/film/22505-vecirek-2/	www.imdb.com/title/tt0083686/
Velká japonská válka	Dai Nippon teikoku 	1982	Drama / Historickı / Váleènı	Japonsko	Toshio Masuda	5.5	7.1	www.csfd.cz/film/267254-velka-japonska-valka/	www.imdb.com/title/tt0403957/
Viktor, Viktorie	Victor Victoria 	1982	Komedie / Romantickı / Muzikál	Velká Británie / USA	Blake Edwards	8.5	7.4	www.csfd.cz/film/2565-viktor-viktorie/	www.imdb.com/title/tt0084865/
Vím, e víš, e vím	Io so che tu sai che io so 	1982	Drama	Itálie	Alberto Sordi	7.5	6.6	www.csfd.cz/film/94457-vim-ze-vis-ze-vim/	www.imdb.com/title/tt0084150/
Vinobraní 	Vinobraní 	1982	Drama	Èeskoslovensko	Hynek Boèan	6	6.5	www.csfd.cz/film/829-vinobrani/	www.imdb.com/title/tt0138917/
Vítr v kapse 	Vítr v kapse 	1982	Komedie	Èeskoslovensko	Jaroslav Soukup	5.9	6.7	www.csfd.cz/film/8609-vitr-v-kapse/	www.imdb.com/title/tt0084872/
Voják	Soldier, The 	1982	Akèní	USA	James Glickenhaus	5.5	4.8	www.csfd.cz/film/3317-vojak/	www.imdb.com/title/tt0084704/
Vraedná linka	Murder by Phone 	1982	Horor / Thriller / Mysteriózní / Sci-Fi	Kanada / USA	Michael Anderson	7.2	5.1	www.csfd.cz/film/30385-vrazedna-linka/	www.imdb.com/title/tt0081203/
Vynucená pomsta	Forced Vengeance 	1982	Akèní / Dobrodrunı	USA	James Fargo	5.5	5.2	www.csfd.cz/film/26077-vynucena-pomsta/	www.imdb.com/title/tt0083960/
Vyzvání k souboji	Challenge, The 	1982	Akèní / Drama	Japonsko / USA	John Frankenheimer	5.6	6.0	www.csfd.cz/film/12942-vyzvani-k-souboji/	www.imdb.com/title/tt0083726/
Za humny je drak 	Za humny je drak 	1982	Pohádka / Komedie	Èeskoslovensko	Radim Cvrèek	5.9	6.1	www.csfd.cz/film/2064-za-humny-je-drak/	www.imdb.com/title/tt0086627/
Zakázané sny	Sogni mostruosamente proibiti 	1982	Komedie / Sci-Fi	Itálie	Neri Parenti	5.7	5.7	www.csfd.cz/film/32761-zakazane-sny/	www.imdb.com/title/tt0086331/
Zelená vlna 	Zelená vlna 	1982	Komedie	Èeskoslovensko	Václav Vorlíèek	4.8	5.3	www.csfd.cz/film/9432-zelena-vlna/	www.imdb.com/title/tt0176340/
Zlaté èasy na Ridgemont High	Fast Times at Ridgemont High 	1982	Komedie / Drama	USA	Amy Heckerling	7.2	7.1	www.csfd.cz/film/11221-zlate-casy-na-ridgemont-high/	www.imdb.com/title/tt0083929/
Zlatı dùl	Mother Lode 	1982	Dobrodrunı	USA	Fraser Clarke Heston, Charlton Heston	7.1	5.6	www.csfd.cz/film/16979-zlaty-dul/	www.imdb.com/title/tt0084359/
Zlo pod sluncem	Evil Under the Sun 	1982	Krimi / Mysteriózní / Drama / Thriller	Velká Británie	Guy Hamilton	7.8	6.8	www.csfd.cz/film/17964-zlo-pod-sluncem/	www.imdb.com/title/tt0083908/
„Babièky dobíjejte pøesnì!“ 	„Babièky dobíjejte pøesnì!“ 	1983	Sci-Fi / Komedie	Èeskoslovensko	Ladislav Rychman	4.6	5.8	www.csfd.cz/film/8013-babicky-dobijejte-presne/	www.imdb.com/title/tt0174441/
2019: Noví barbaøi	Nuovi barbari, I 	1983	Sci-Fi / Thriller / Akèní	Itálie	Enzo G. Castellari	5.7	4.2	www.csfd.cz/film/73765-2019-novi-barbari/	www.imdb.com/title/tt0084424/
A loï pluje	E la nave va 	1983	Komedie / Váleènı	Francie / Itálie	Federico Fellini	7.9	7.5	www.csfd.cz/film/2605-a-lod-pluje/	www.imdb.com/title/tt0087188/
Afrièan	Africain, L' 	1983	Dobrodrunı / Komedie	Francie	Philippe de Broca	7.6	6.0	www.csfd.cz/film/22113-african/	www.imdb.com/title/tt0085141/
All In Good Taste 	All In Good Taste 	1983	NA	Kanada	Jim Carrey	8	3.5	www.csfd.cz/film/11344-all-in-good-taste/	www.imdb.com/title/tt0128037/
Amityville - Dùm hrùzy	Amityville 3-D 	1983	Horor	USA	Richard Fleischer	4.4	3.7	www.csfd.cz/film/2726-amityville-dum-hruzy/	www.imdb.com/title/tt0085159/
Andìl s ïáblem v tìle 	Andìl s ïáblem v tìle 	1983	Komedie / Erotickı / Hudební	Èeskoslovensko	Václav Matìjka	4.6	5.7	www.csfd.cz/film/6497-andel-s-dablem-v-tele/	www.imdb.com/title/tt0138295/
Angst 	Angst 	1983	Krimi / Horor / Drama	Rakousko	Gerald Kargl	7.5	7.3	www.csfd.cz/film/210443-angst/	www.imdb.com/title/tt0165623/
Anna Pavlovova	Anna Pavlova 	1983	Drama	Sovìtskı svaz / Vıchodní Nìmecko / Kuba / Francie	Emil Loteanu	7.6	5.9	www.csfd.cz/film/47933-anna-pavlovova/	www.imdb.com/title/tt0086089/
Banoviè Strahinja	Banovic Strahinja 	1983	Drama	Jugoslávie / Západní Nìmecko	Vatroslav Mimica	7.7	6.9	www.csfd.cz/film/34183-banovic-strahinja/	www.imdb.com/title/tt0082356/
Bez slunce	Sans soleil 	1983	Dokumentární	Francie	Chris Marker	8.4	7.8	www.csfd.cz/film/132634-bez-slunce/	www.imdb.com/title/tt0084628/
Beze stopy	Without a Trace 	1983	Drama	USA	Stanley R. Jaffe	6.3	6.7	www.csfd.cz/film/20429-beze-stopy/	www.imdb.com/title/tt0086593/
Beze svìdkù	Bez svidetelej 	1983	Drama	Sovìtskı svaz	Nikita Michalkov	7.2	6.8	www.csfd.cz/film/33614-beze-svedku/	www.imdb.com/title/tt0085238/
Bill Cosby: Himself 	Bill Cosby: Himself 	1983	Komedie	USA	Bill Cosby	8.5	NA	www.csfd.cz/film/44172-bill-cosby-himself/	NA
Bitva u Cušimy	Nihonkai daikaisen: Umi yukaba 	1983	Drama / Váleènı	Japonsko	Toshio Masuda	5	5.8	www.csfd.cz/film/213605-bitva-u-cusimy/	www.imdb.com/title/tt0086502/
Bláznivá dovolená	Vacation 	1983	Dobrodrunı / Komedie	USA	Harold Ramis	7.4	7.3	www.csfd.cz/film/7573-blazniva-dovolena/	www.imdb.com/title/tt0085995/
Blood Rage 	Blood Rage 	1983	Horor	USA	John Grissmer	6.4	5.2	www.csfd.cz/film/29642-blood-rage/	www.imdb.com/title/tt0085253/
BMX Bandits 	BMX Bandits 	1983	Drama / Akèní / Dobrodrunı / Krimi	Austrálie	Brian Trenchard-Smith	6.1	5.0	www.csfd.cz/film/17438-bmx-bandits/	www.imdb.com/title/tt0085204/
Bojovník	Battant, Le 	1983	Krimi / Drama	Francie	Robin Davis, Alain Delon	6.9	5.9	www.csfd.cz/film/32460-bojovnik/	www.imdb.com/title/tt0083625/
Bojovník od Undangu	Wudang 	1983	Historickı / Akèní	Èína	NA	6.6	6.5	www.csfd.cz/film/251152-bojovnik-od-undangu/	www.imdb.com/title/tt1102364/
Boogeyman II 	Boogeyman II 	1983	Horor	USA	Bruce Starr, Ulli Lommel	5.2	1.7	www.csfd.cz/film/84239-boogeyman-ii/	www.imdb.com/title/tt0085266/
Bota jménem Melichar 	Bota jménem Melichar 	1983	Rodinnı / Komedie	Èeskoslovensko	Zdenìk Troška	6.8	6.8	www.csfd.cz/film/9063-bota-jmenem-melichar/	www.imdb.com/title/tt0085269/
Brainstorm	Brainstorm 	1983	Sci-Fi / Thriller	USA	Douglas Trumbull	6.5	6.3	www.csfd.cz/film/16540-brainstorm/	www.imdb.com/title/tt0085271/
Bıt èi nebıt	To Be or Not to Be 	1983	Komedie / Váleènı / Drama	USA	Alan Johnson	7.7	6.6	www.csfd.cz/film/16944-byt-ci-nebyt/	www.imdb.com/title/tt0086450/
Carmen	Carmen 	1983	Drama / Muzikál	Španìlsko	Carlos Saura	7.8	7.3	www.csfd.cz/film/49395-carmen/	www.imdb.com/title/tt0085297/
Casa con la scala nel buio, La 	Casa con la scala nel buio, La 	1983	Horor / Thriller	Itálie	Lamberto Bava	6.5	5.9	www.csfd.cz/film/470-casa-con-la-scala-nel-buio-la/	www.imdb.com/title/tt0085303/
Cazador de demonios 	Cazador de demonios 	1983	Horor	Mexiko	Gilberto de Anda	5.3	6.0	www.csfd.cz/film/174805-cazador-de-demonios/	www.imdb.com/title/tt0085314/
Cena za nìnost	Terms of Endearment 	1983	Romantickı / Komedie / Drama	USA	James L. Brooks	8.5	7.3	www.csfd.cz/film/947-cena-za-neznost/	www.imdb.com/title/tt0086425/
Cesta do Èíny	High Road to China 	1983	Dobrodrunı / Romantickı / Drama / Váleènı	USA / Jugoslávie / Hong Kong	Brian G. Hutton	5.5	5.5	www.csfd.cz/film/21129-cesta-do-ciny/	www.imdb.com/title/tt0085678/
Conquista, La 	Conquista, La 	1983	Akèní / Dobrodrunı / Fantasy	Itálie / Španìlsko / Mexiko	Lucio Fulci	6	4.9	www.csfd.cz/film/31507-conquista-la/	www.imdb.com/title/tt0085356/
Copper Mountain 	Copper Mountain 	1983	Komedie	Kanada	David Mitchell	6.2	2.1	www.csfd.cz/film/11346-copper-mountain/	www.imdb.com/title/tt0085363/
Crusher Joe 	Crusher Joe 	1983	Animovanı / Dobrodrunı / Sci-Fi	Japonsko	Iemasa Kajumi	7.5	7.0	www.csfd.cz/film/276274-crusher-joe/	www.imdb.com/title/tt0158568/
Cucáci na vojnì	Sapiches 	1983	Komedie	Izrael / Západní Nìmecko	Boaz Davidson	6.2	4.6	www.csfd.cz/film/155355-cucaci-na-vojne/	www.imdb.com/title/tt0084629/
Cujo, vzteklı pes	Cujo 	1983	Horor / Thriller	USA	Lewis Teague	5.5	5.9	www.csfd.cz/film/8928-cujo-vztekly-pes/	www.imdb.com/title/tt0085382/
Curtains 	Curtains 	1983	Krimi / Horor	Kanada	Richard Ciupka	5.8	5.4	www.csfd.cz/film/16746-curtains/	www.imdb.com/title/tt0085385/
Èelisti III	Jaws 3-D 	1983	Thriller / Horor	USA	Joe Alves	2.4	3.5	www.csfd.cz/film/19676-celisti-iii/	www.imdb.com/title/tt0085750/
Èerná roucha	Entre tinieblas 	1983	Drama	Španìlsko	Pedro Almodóvar	7	6.4	www.csfd.cz/film/65-cerna-roucha/	www.imdb.com/title/tt0085496/
Dalton en cavale, Les 	Dalton en cavale, Les 	1983	Animovanı / Komedie / Western	Francie / USA	Ray Patterson, William Hanna	6	5.9	www.csfd.cz/film/69085-dalton-en-cavale-les/	www.imdb.com/title/tt0085394/
Danton	Danton 	1983	Drama / Historickı / ivotopisnı	Francie / Polsko / Západní Nìmecko	Andrzej Wajda	7.7	7.4	www.csfd.cz/film/12033-danton/	www.imdb.com/title/tt0083789/
Deadly Spawn, The 	Deadly Spawn, The 	1983	Sci-Fi / Horor	USA / Velká Británie	Douglas McKeown	5.3	6.0	www.csfd.cz/film/213351-deadly-spawn-the/	www.imdb.com/title/tt0087998/
Deathstalker I	Deathstalker 	1983	Akèní / Fantasy / Dobrodrunı	Argentina / USA	James Sbardellati	5.2	3.9	www.csfd.cz/film/88588-deathstalker-i/	www.imdb.com/title/tt0087127/
Dìdoušek se dal na odboj	Papy fait de la résistance 	1983	Komedie	Francie	Jean-Marie Poiré	6.7	6.6	www.csfd.cz/film/32334-dedousek-se-dal-na-odboj/	www.imdb.com/title/tt0086079/
Den velitele	Dìò komandira divizii 	1983	Váleènı	Sovìtskı svaz	Igor Nikolajev	6.1	7.2	www.csfd.cz/film/103113-den-velitele/	www.imdb.com/title/tt0252367/
Deset minut do pùlnoci	10 to Midnight 	1983	Akèní / Dobrodrunı / Thriller	USA	J. Lee Thompson	6.6	5.9	www.csfd.cz/film/18756-deset-minut-do-pulnoci/	www.imdb.com/title/tt0085121/
Dìti z Nagasaki	Kono ko wo nokoshite 	1983	Drama / Váleènı	Japonsko	Keisuke Kinošita	9.3	6.9	www.csfd.cz/film/132572-deti-z-nagasaki/	www.imdb.com/title/tt0087571/
Dívka z údolí	Valley Girl 	1983	Komedie / Romantickı	USA	Martha Coolidge	5.2	6.0	www.csfd.cz/film/11230-divka-z-udoli/	www.imdb.com/title/tt0086525/
Divoká kachna	Wild Duck, The 	1983	Drama	Austrálie	Peter James	6.4	6.4	www.csfd.cz/film/13543-divoka-kachna/	www.imdb.com/title/tt0086586/
Dobrodruh	Marginal, Le 	1983	Krimi / Drama	Francie	Jacques Deray	7.4	5.9	www.csfd.cz/film/13872-dobrodruh/	www.imdb.com/title/tt0085900/
Doktor Detroit	Doctor Detroit 	1983	Komedie	USA	Michael Pressman	4.4	4.7	www.csfd.cz/film/10387-doktor-detroit/	www.imdb.com/title/tt0085450/
Don Camillo	Don Camillo 	1983	Akèní / Komedie	Itálie	Terence Hill	5.6	5.4	www.csfd.cz/film/33430-don-camillo/	www.imdb.com/title/tt0085454/
Drak medvídka Bommela	Als je begrijpt wat ik bedoel 	1983	Animovanı / Rodinnı	Nizozemsko	Harrie Geelen, Bert Kroon	7.7	7.2	www.csfd.cz/film/196080-drak-medvidka-bommela/	www.imdb.com/title/tt0188404/
Dravé ryby	Rumble Fish 	1983	Drama	USA	Francis Ford Coppola	7.5	7.1	www.csfd.cz/film/1657-drave-ryby/	www.imdb.com/title/tt0086216/
Drsnı chlapík	Ruffian, Le 	1983	Dobrodrunı	Francie / Kanada	José Giovanni	7.3	6.1	www.csfd.cz/film/32590-drsny-chlapik/	www.imdb.com/title/tt0086214/
