Advokát chudıch (1941)|Advokát chudıch (1941)|1941|Drama|Èeskoslovensko|Vladimír Slavínskı|70%|6.8|www.csfd.cz/film/8486-advokat-chudych/|www.imdb.com/title/tt0247914/
Ïábel a sleèna Jonesová|Devil and Miss Jones, The (1941)|1941|Komedie / Romantickı|USA|Sam Wood|77%|7.7|www.csfd.cz/film/27199-dabel-a-slecna-jonesova/|www.imdb.com/title/tt0033533/
Hloubkovı bombardér|Dive Bomber (1941)|1941|Drama|USA|Michael Curtiz|72%|6.4|www.csfd.cz/film/1920-hloubkovy-bombarder/|www.imdb.com/title/tt0033537/
I Wake Up Screaming (1941)|I Wake Up Screaming (1941)|1941|Film-Noir / Mysteriózní / Krimi / Drama / Romantickı / Thriller|USA|H. Bruce Humberstone|74%|7.2|www.csfd.cz/film/25657-i-wake-up-screaming/|www.imdb.com/title/tt0033740/
Turbina (1941)|Turbina (1941)|1941|Drama / Psychologickı / Historickı|Èeskoslovensko|Otakar Vávra|67%|6.5|www.csfd.cz/film/9491-turbina/|www.imdb.com/title/tt0166385/
Èetaø York|Sergeant York (1941)|1941|Drama / Váleènı / ivotopisnı|USA|Howard Hawks|68%|7.8|www.csfd.cz/film/4206-cetar-york/|www.imdb.com/title/tt0034167/
Obchodní dùm|Big Store, The (1941)|1941|Komedie / Muzikál|USA|Charles Reisner|67%|6.5|www.csfd.cz/film/80541-obchodni-dum/|www.imdb.com/title/tt0033388/
ena dvou tváøí|Two-Faced Woman (1941)|1941|Komedie / Romantickı|USA|George Cukor|70%|6.3|www.csfd.cz/film/1855-zena-dvou-tvari/|www.imdb.com/title/tt0034328/
Nerozhodnı drak|Reluctant Dragon, The (1941)|1941|Animovanı / Rodinnı / Komedie|USA|Alfred L. Werker, <a href="/tvurce/15325-hamilton-luske/">Hamilton Luske</a>|68%|6.9|www.csfd.cz/film/614-nerozhodny-drak/|www.imdb.com/title/tt0034091/
Pantáta Bezoušek (1941)|Pantáta Bezoušek (1941)|1941|Komedie|Èeskoslovensko|Jiøí Slavíèek|66%|4.8|www.csfd.cz/film/8482-pantata-bezousek/|www.imdb.com/title/tt0263835/
Jan Cimbura (1941)|Jan Cimbura (1941)|1941|Drama|Èeskoslovensko|František Èáp|65%|7.0|www.csfd.cz/film/2073-jan-cimbura/|www.imdb.com/title/tt0151097/
Preludium (1941)|Preludium (1941)|1941|Drama / Romantickı / Psychologickı|Èeskoslovensko|František Èáp|65%|NA|www.csfd.cz/film/2084-preludium/|www.imdb.com/title/tt0170448/
Za tichıch nocí (1941)|Za tichıch nocí (1941)|1941|Romantickı / Drama|Èeskoslovensko|Zdenìk Gina Hašler|64%|NA|www.csfd.cz/film/4170-za-tichych-noci/|www.imdb.com/title/tt0217902/
Modrı závoj (1941)|Modrı závoj (1941)|1941|Romantickı / Drama|Èeskoslovensko|J. A. Holman|62%|NA|www.csfd.cz/film/29257-modry-zavoj/|www.imdb.com/title/tt0232113/
Kanóni|Great Guns (1941)|1941|Komedie|USA|Stan Laurel, <a href="/tvurce/2795-oliver-hardy/">Oliver Hardy</a>, <a href="/tvurce/53357-mae-marsh/">Mae Marsh</a>, <a href="/tvurce/829-alan-ladd/">Alan Ladd</a>, <a href="/tvurce/24640-fred-kohler-jr/">Fred Kohler Jr.</a>|62%|6.0|www.csfd.cz/film/24916-kanoni/|www.imdb.com/title/tt0033676/
Palièova dcera (1941)|Palièova dcera (1941)|1941|Drama|Èeskoslovensko|Vladimír Borskı|62%|NA|www.csfd.cz/film/889-palicova-dcera/|www.imdb.com/title/tt0247604/
Western Union|Western Union (1941)|1941|Western / Historickı|USA|Fritz Lang|61%|6.8|www.csfd.cz/film/5632-western-union/|www.imdb.com/title/tt0034384/
Krev a písek|Blood and Sand (1941)|1941|Drama|USA|Rouben Mamoulian|61%|6.8|www.csfd.cz/film/20848-krev-a-pisek/|www.imdb.com/title/tt0033405/
Gabriela (1941)|Gabriela (1941)|1941|Drama / Psychologickı|Èeskoslovensko|Miroslav Josef Kròanskı|60%|NA|www.csfd.cz/film/5350-gabriela/|www.imdb.com/title/tt0150677/
Rukavièka (1941)|Rukavièka (1941)|1941|Drama / Romantickı|Èeskoslovensko|J. A. Holman|57%|5.7|www.csfd.cz/film/27702-rukavicka/|www.imdb.com/title/tt0152244/
Praskı flamendr (1941)|Praskı flamendr (1941)|1941|Drama|Èeskoslovensko|Karel Špelina|53%|NA|www.csfd.cz/film/134147-prazsky-flamendr/|www.imdb.com/title/tt0373248/
Casablanca|Casablanca (1942)|1942|Drama / Romantickı / Váleènı|USA|Michael Curtiz|85%|8.7|www.csfd.cz/film/1912-casablanca/|www.imdb.com/title/tt0034583/
Bambi|Bambi (1942)|1942|Animovanı / Rodinnı / Drama|USA|David Hand|83%|7.4|www.csfd.cz/film/70340-bambi/|www.imdb.com/title/tt0034492/
Valentin Dobrotivı (1942)|Valentin Dobrotivı (1942)|1942|Komedie|Èeskoslovensko|Martin Friè|82%|7.4|www.csfd.cz/film/3169-valentin-dobrotivy/|www.imdb.com/title/tt0153484/
Bıt, èi nebıt|To Be or Not to Be (1942)|1942|Komedie / Drama / Váleènı|USA|Ernst Lubitsch|86%|8.1|www.csfd.cz/film/6152-byt-ci-nebyt/|www.imdb.com/title/tt0035446/
Zlaté dno (1942)|Zlaté dno (1942)|1942|Komedie|Èeskoslovensko|Vladimír Slavínskı|78%|7.9|www.csfd.cz/film/8537-zlate-dno/|www.imdb.com/title/tt0248624/
Skvìlí Ambersonové|Magnificent Ambersons, The (1942)|1942|Drama|USA|Robert Wise, <a href="/tvurce/194-orson-welles/">Orson Welles</a>|79%|7.9|www.csfd.cz/film/9623-skveli-ambersonove/|www.imdb.com/title/tt0035015/
Krásnìjší ne sen|You Were Never Lovelier (1942)|1942|Komedie / Muzikál|USA|William A. Seiter|87%|7.2|www.csfd.cz/film/23048-krasnejsi-nez-sen/|www.imdb.com/title/tt0035583/
Paní Miniverová|Mrs. Miniver (1942)|1942|Drama / Romantickı / Váleènı|USA|William Wyler|81%|7.6|www.csfd.cz/film/9921-pani-miniverova/|www.imdb.com/title/tt0035093/
Rozruch ve mìstì|Talk of the Town, The (1942)|1942|Komedie / Drama / Romantickı / Thriller|USA|George Stevens|81%|7.6|www.csfd.cz/film/8739-rozruch-ve-meste/|www.imdb.com/title/tt0035417/
Sabotér|Saboteur (1942)|1942|Thriller / Romantickı|USA|Alfred Hitchcock|76%|7.3|www.csfd.cz/film/4392-saboter/|www.imdb.com/title/tt0035279/
Karibští piráti|Reap the Wild Wind (1942)|1942|Akèní / Dobrodrunı / Drama / Romantickı|USA|Cecil B. DeMille|81%|6.7|www.csfd.cz/film/21770-karibsti-pirati/|www.imdb.com/title/tt0035244/
Nejprve stvoøil enu|Woman of the Year (1942)|1942|Komedie / Romantickı|USA|George Stevens|78%|7.3|www.csfd.cz/film/8743-nejprve-stvoril-zenu/|www.imdb.com/title/tt0035567/
Zuzanka v nesnázích|Major and the Minor, The (1942)|1942|Komedie / Romantickı|USA|Billy Wilder|80%|7.5|www.csfd.cz/film/9787-zuzanka-v-nesnazich/|www.imdb.com/title/tt0035019/
Holiday Inn|Holiday Inn (1942)|1942|Romantickı / Komedie / Muzikál|USA|Mark Sandrich|79%|7.4|www.csfd.cz/film/23034-holiday-inn/|www.imdb.com/title/tt0034862/
Barbora Hlavsová (1942)|Barbora Hlavsová (1942)|1942|Drama|Èeskoslovensko|Martin Friè|75%|8.0|www.csfd.cz/film/3085-barbora-hlavsova/|www.imdb.com/title/tt0168486/
Revolver na prodej|This Gun for Hire (1942)|1942|Film-Noir / Krimi / Thriller|USA|Frank Tuttle|77%|7.5|www.csfd.cz/film/24946-revolver-na-prodej/|www.imdb.com/title/tt0035432/
Mìsteèko na dlani (1942)|Mìsteèko na dlani (1942)|1942|Komedie / Drama|Èeskoslovensko|Václav Binovec|72%|7.0|www.csfd.cz/film/794-mestecko-na-dlani/|www.imdb.com/title/tt0199765/
Karel a já (1942)|Karel a já (1942)|1942|Komedie|Èeskoslovensko|Miroslav Cikán|72%|7.1|www.csfd.cz/film/1562-karel-a-ja/|www.imdb.com/title/tt0215889/
Yankee Doodle Dandy (1942)|Yankee Doodle Dandy (1942)|1942|Drama / Muzikál / Romantickı / ivotopisnı|USA|Michael Curtiz|79%|7.6|www.csfd.cz/film/2048-yankee-doodle-dandy/|www.imdb.com/title/tt0035575/
Black Swan, The (1942)|Black Swan, The (1942)|1942|Dobrodrunı / Rodinnı / Romantickı|USA|Henry King|81%|7.0|www.csfd.cz/film/20847-black-swan-the/|www.imdb.com/title/tt0034522/
Dobrodruství v Panamì|Across the Pacific (1942)|1942|Dobrodrunı / Váleènı / Romantickı|USA|Vincent Sherman, <a href="/tvurce/2945-john-huston/">John Huston</a>|74%|6.8|www.csfd.cz/film/4581-dobrodruzstvi-v-paname/|www.imdb.com/title/tt0034428/
Mui nestárnou (1942)|Mui nestárnou (1942)|1942|Komedie / Romantickı|Èeskoslovensko|Vladimír Slavínskı|70%|6.7|www.csfd.cz/film/8503-muzi-nestarnou/|www.imdb.com/title/tt0204492/
Pøíbìh z Palm Beach|Palm Beach Story, The (1942)|1942|Romantickı / Komedie|USA|Preston Sturges|72%|7.7|www.csfd.cz/film/25714-pribeh-z-palm-beach/|www.imdb.com/title/tt0035169/
Krásná èarodìjka|I Married a Witch (1942)|1942|Komedie / Romantickı / Horor / Fantasy|USA|René Clair|71%|7.1|www.csfd.cz/film/25438-krasna-carodejka/|www.imdb.com/title/tt0034881/
Koèièí lidé|Cat People (1942)|1942|Drama / Horor / Romantickı / Thriller|USA|Jacques Tourneur|70%|7.5|www.csfd.cz/film/9009-kocici-lide/|www.imdb.com/title/tt0034587/
ivot je cesta|Now, Voyager (1942)|1942|Drama / Romantickı|USA|Irving Rapper|71%|7.8|www.csfd.cz/film/27570-zivot-je-cesta/|www.imdb.com/title/tt0035140/
Historky z metropole|Tales of Manhattan (1942)|1942|Komedie / Drama / Romantickı / Povídkovı|USA|Julien Duvivier|77%|7.3|www.csfd.cz/film/23424-historky-z-metropole/|www.imdb.com/title/tt0035415/
Návštìva z temnot|Visiteurs du soir, Les (1942)|1942|Drama / Fantasy / Romantickı|Francie|Marcel Carné|70%|7.3|www.csfd.cz/film/36905-navsteva-z-temnot/|www.imdb.com/title/tt0035521/
Tarzanovo newyorské  dobrodruství|Tarzan's New York Adventure (1942)|1942|Akèní / Dobrodrunı|USA|Richard Thorpe|72%|6.7|www.csfd.cz/film/40797-tarzanovo-newyorske-dobrodruzstvi/|www.imdb.com/title/tt0035419/
Jak se kalila ocel|Kak zakaljalas stal (1942)|1942|Drama / Váleènı|Sovìtskı svaz|Julij Rajzman, <a href="/tvurce/21628-mark-donskoj/">Mark Donskoj</a>|71%|6.9|www.csfd.cz/film/178212-jak-se-kalila-ocel/|www.imdb.com/title/tt0034932/
Ryba na suchu (1942)|Ryba na suchu (1942)|1942|Komedie|Èeskoslovensko|Vladimír Slavínskı|67%|6.6|www.csfd.cz/film/8516-ryba-na-suchu/|www.imdb.com/title/tt0248387/
Moøe, náš osud|In Which We Serve (1942)|1942|Drama / Váleènı|Velká Británie|Noel Coward, <a href="/tvurce/2973-david-lean/">David Lean</a>|66%|7.3|www.csfd.cz/film/5701-more-nas-osud/|www.imdb.com/title/tt0034891/
Sherlock Holmes and the Voice of Terror (1942)|Sherlock Holmes and the Voice of Terror (1942)|1942|Krimi / Thriller / Mysteriózní|USA|Basil Rathbone, <a href="/tvurce/24314-nigel-bruce/">Nigel Bruce</a>, <a href="/tvurce/15551-thomas-gomez/">Thomas Gomez</a>, <a href="/tvurce/84602-henry-daniell/">Henry Daniell</a>, <a href="/tvurce/85758-montagu-love/">Montagu Love</a>, <a href="/tvurce/24368-john-rogers/">John Rogers</a>|67%|6.6|www.csfd.cz/film/26638-sherlock-holmes-and-the-voice-of-terror/|www.imdb.com/title/tt0035318/
Kniha dunglí|Jungle Book (1942)|1942|Fantasy / Akèní / Dobrodrunı|USA|Zoltan Korda|66%|6.7|www.csfd.cz/film/94372-kniha-dzungli/|www.imdb.com/title/tt0034928/
Tajná zbraò|Sherlock Holmes and the Secret Weapon (1942)|1942|Krimi / Thriller / Mysteriózní / Sci-Fi|Velká Británie / USA|Roy William Neill|65%|6.6|www.csfd.cz/film/26636-tajna-zbran/|www.imdb.com/title/tt0035317/
Kazisvìti|Spoilers, The (1942)|1942|Western / Akèní|USA|Ray Enright|65%|6.7|www.csfd.cz/film/21784-kazisveti/|www.imdb.com/title/tt0035369/
Frankensteinùv duch|Ghost of Frankenstein, The (1942)|1942|Sci-Fi / Horor|USA|Erle C. Kenton|65%|6.0|www.csfd.cz/film/5163-frankensteinuv-duch/|www.imdb.com/title/tt0034786/
Pittsburgh|Pittsburgh (1942)|1942|Drama|USA|Lewis Seiler|64%|6.4|www.csfd.cz/film/21766-pittsburgh/|www.imdb.com/title/tt0035195/
In Old California (1942)|In Old California (1942)|1942|Western|USA|William C. McGann|62%|6.2|www.csfd.cz/film/21736-in-old-california/|www.imdb.com/title/tt0034889/
Okouzlená (1942)|Okouzlená (1942)|1942|Drama|Èeskoslovensko|Otakar Vávra|62%|NA|www.csfd.cz/film/9469-okouzlena/|www.imdb.com/title/tt0175989/
Host do domu (1942)|Host do domu (1942)|1942|Komedie|Èeskoslovensko|Zdenìk Gina Hašler|60%|NA|www.csfd.cz/film/4167-host-do-domu/|www.imdb.com/title/tt0281918/
Èáry máry nebotík|A-Haunting We Will Go (1942)|1942|Komedie|USA|Alfred L. Werker|58%|6.1|www.csfd.cz/film/74234-cary-mary-neboztik/|www.imdb.com/title/tt0034424/
Corpse Vanishes, The (1942)|Corpse Vanishes, The (1942)|1942|Sci-Fi / Horor|USA|Wallace Fox|47%|4.0|www.csfd.cz/film/14403-corpse-vanishes-the/|www.imdb.com/title/tt0034613/
Chyte Hitlera!|Hitler--Dead or Alive (1942)|1942|Dobrodrunı / Thriller|USA|Nick Grinde|49%|4.9|www.csfd.cz/film/148174-chytte-hitlera/|www.imdb.com/title/tt0034857/
Velká pøehrada (1942)|Velká pøehrada (1942)|1942|Drama|Èeskoslovensko|J. A. Holman|47%|NA|www.csfd.cz/film/43132-velka-prehrada/|www.imdb.com/title/tt0279500/
Zlaté mìsto|Goldene Stadt, Die (1942)|1942|Drama|Nìmecko|Veit Harlan|40%|6.5|www.csfd.cz/film/195533-zlate-mesto/|www.imdb.com/title/tt0034800/
Den hnìvu|Vredens dag (1943)|1943|Drama|Dánsko|Carl Theodor Dreyer|85%|7.9|www.csfd.cz/film/104978-den-hnevu/|www.imdb.com/title/tt0036506/
Ani stín podezøení|Shadow of a Doubt (1943)|1943|Film-Noir / Thriller|USA|Alfred Hitchcock|78%|8.0|www.csfd.cz/film/4394-ani-stin-podezreni/|www.imdb.com/title/tt0036342/
Šastnou cestu (1943)|Šastnou cestu (1943)|1943|Drama / Psychologickı / Podobenství|Èeskoslovensko|Otakar Vávra|77%|7.1|www.csfd.cz/film/9487-stastnou-cestu/|www.imdb.com/title/tt0176182/
ivot a smrt plukovníka Blimpa|Life and Death of Colonel Blimp, The (1943)|1943|Drama / Romantickı / Váleènı / Komedie|Velká Británie|Michael Powell, <a href="/tvurce/17114-emeric-pressburger/">Emeric Pressburger</a>|83%|8.0|www.csfd.cz/film/7429-zivot-a-smrt-plukovnika-blimpa/|www.imdb.com/title/tt0036112/
Druhá svìtová válka 5: Bitva o Rusko|Battle of Russia, The (1943)|1943|Dokumentární / Váleènı|USA|Frank Capra, <a href="/tvurce/11383-anatole-litvak/">Anatole Litvak</a>|80%|7.4|www.csfd.cz/film/1264-druha-svetova-valka-5-bitva-o-rusko/|www.imdb.com/title/tt0036629/
Konvoj do Murmanska|Action in the North Atlantic (1943)|1943|Váleènı|USA|Raoul Walsh, <a href="/tvurce/3924-byron-haskin/">Byron Haskin</a>, <a href="/tvurce/4272-lloyd-bacon/">Lloyd Bacon</a>|82%|7.0|www.csfd.cz/film/23324-konvoj-do-murmanska/|www.imdb.com/title/tt0035608/
Havran|Corbeau, Le (1943)|1943|Drama / Thriller / Mysteriózní / Krimi|Francie|Henri-Georges Clouzot|81%|7.8|www.csfd.cz/film/69704-havran/|www.imdb.com/title/tt0035753/
Jízda do Ox-Bow|Ox-Bow Incident, The (1943)|1943|Drama / Western / Krimi|USA|William A. Wellman|76%|8.1|www.csfd.cz/film/9687-jizda-do-ox-bow/|www.imdb.com/title/tt0036244/
Posedlost|Ossessione (1943)|1943|Drama / Krimi / Romantickı|Itálie|Luchino Visconti|76%|7.7|www.csfd.cz/film/9323-posedlost/|www.imdb.com/title/tt0035160/
Komu zvoní hrana|For Whom the Bell Tolls (1943)|1943|Drama / Romantickı / Dobrodrunı / Váleènı|USA|Sam Wood|75%|7.0|www.csfd.cz/film/23670-komu-zvoni-hrana/|www.imdb.com/title/tt0035896/
Sahara|Sahara (1943)|1943|Drama / Váleènı|USA|Zoltan Korda|75%|7.5|www.csfd.cz/film/18722-sahara/|www.imdb.com/title/tt0036323/
Andìlé høíchu|Anges du péché, Les (1943)|1943|Drama|Francie|Robert Bresson|78%|7.3|www.csfd.cz/film/35289-andele-hrichu/|www.imdb.com/title/tt0035636/
Vìènı návrat|Éternel retour, L' (1943)|1943|Drama / Romantickı|Francie|Jean Delannoy|75%|6.8|www.csfd.cz/film/36714-vecny-navrat/|www.imdb.com/title/tt0036566/
Guadalcanal: ostrov smrti|Guadalcanal Diary (1943)|1943|Akèní / Váleènı|USA|Lewis Seiler|76%|6.8|www.csfd.cz/film/20875-guadalcanal-ostrov-smrti/|www.imdb.com/title/tt0035957/
Perutì pomsty|Air Force (1943)|1943|Akèní / Drama / Váleènı|USA|Howard Hawks|77%|7.1|www.csfd.cz/film/4172-perute-pomsty/|www.imdb.com/title/tt0035616/
Pìt hrobù u Káhiry|Five Graves to Cairo (1943)|1943|Thriller / Váleènı|USA|Billy Wilder|73%|7.4|www.csfd.cz/film/9779-pet-hrobu-u-kahiry/|www.imdb.com/title/tt0035884/
Láska není høích|Heaven Can Wait (1943)|1943|Komedie / Romantickı|USA|Ernst Lubitsch|72%|7.5|www.csfd.cz/film/6112-laska-neni-hrich/|www.imdb.com/title/tt0035979/
Fantóm opery|Phantom of the Opera (1943)|1943|Drama / Thriller / Horor|USA|Arthur Lubin|72%|6.5|www.csfd.cz/film/6070-fantom-opery/|www.imdb.com/title/tt0036261/
Velká legenda Judo|Sugata Sanshiro (1943)|1943|Dobrodrunı / Drama / Akèní|Japonsko|Akira Kurosawa|73%|6.9|www.csfd.cz/film/5439-velka-legenda-judo/|www.imdb.com/title/tt0036400/
Putovala jsem se Zombií|I Walked with a Zombie (1943)|1943|Drama / Horor|USA|Jacques Tourneur|73%|7.2|www.csfd.cz/film/9026-putovala-jsem-se-zombii/|www.imdb.com/title/tt0036027/
Frankenstein a Vlkodlak|Frankenstein Meets the Wolf Man (1943)|1943|Sci-Fi / Horor|USA|Roy William Neill|72%|6.4|www.csfd.cz/film/14412-frankenstein-a-vlkodlak/|www.imdb.com/title/tt0035899/
Mlhy na blatech (1943)|Mlhy na blatech (1943)|1943|Drama|Èeskoslovensko|František Èáp|71%|6.9|www.csfd.cz/film/2075-mlhy-na-blatech/|www.imdb.com/title/tt0170253/
Veselá tlaèenice|More the Merrier, The (1943)|1943|Komedie / Romantickı|USA|George Stevens|72%|7.8|www.csfd.cz/film/8722-vesela-tlacenice/|www.imdb.com/title/tt0036172/
Air Raid Wardens (1943)|Air Raid Wardens (1943)|1943|Komedie|USA|Edward Sedgwick, <a href="/tvurce/39112-alex-lovy/">Alex Lovy</a>|77%|5.9|www.csfd.cz/film/74237-air-raid-wardens/|www.imdb.com/title/tt0035617/
Švejk bourá Nìmecko|Schweik's New Adventures (1943)|1943|Komedie / Váleènı|Velká Británie|Karel Lamaè|72%|6.1|www.csfd.cz/film/5537-svejk-boura-nemecko/|www.imdb.com/title/tt0220750/
Dobrodruství barona Prášila|Münchhausen (1943)|1943|Komedie / Dobrodrunı / Fantasy|Nìmecko|Josef von Báky|74%|7.0|www.csfd.cz/film/138271-dobrodruzstvi-barona-prasila/|www.imdb.com/title/tt0036191/
Song of Bernadette, The (1943)|Song of Bernadette, The (1943)|1943|Drama / ivotopisnı|USA|Henry King|74%|7.4|www.csfd.cz/film/26519-song-of-bernadette-the/|www.imdb.com/title/tt0036377/
Immortal Sergeant (1943)|Immortal Sergeant (1943)|1943|Drama / Váleènı|USA|John M. Stahl|75%|6.6|www.csfd.cz/film/24214-immortal-sergeant/|www.imdb.com/title/tt0036037/
Seventh Victim, The (1943)|Seventh Victim, The (1943)|1943|Drama / Horor / Thriller / Mysteriózní|USA|Mark Robson|74%|6.9|www.csfd.cz/film/86956-seventh-victim-the/|www.imdb.com/title/tt0036341/
Smìr Tokio|Destination Tokyo (1943)|1943|Dobrodrunı / Váleènı|USA|Delmer Daves|71%|7.1|www.csfd.cz/film/24366-smer-tokio/|www.imdb.com/title/tt0035799/
Lassie se vrací|Lassie Come Home (1943)|1943|Dobrodrunı / Drama / Rodinnı|USA|Fred M. Wilcox|67%|7.0|www.csfd.cz/film/28927-lassie-se-vraci/|www.imdb.com/title/tt0036098/
Bataan|Bataan (1943)|1943|Váleènı|USA|Tay Garnett|70%|6.9|www.csfd.cz/film/26989-bataan/|www.imdb.com/title/tt0035664/
Taneènice (1943)|Taneènice (1943)|1943|Drama / Romantickı|Èeskoslovensko|František Èáp|67%|NA|www.csfd.cz/film/2088-tanecnice/|www.imdb.com/title/tt0170657/
Sherlock Holmes in Washington (1943)|Sherlock Holmes in Washington (1943)|1943|Krimi / Thriller / Mysteriózní|USA|Roy William Neill|68%|6.7|www.csfd.cz/film/26640-sherlock-holmes-in-washington/|www.imdb.com/title/tt0036349/
Zmatkáøi|Jitterbugs (1943)|1943|Komedie|USA|Malcolm St. Clair|65%|6.2|www.csfd.cz/film/74390-zmatkari/|www.imdb.com/title/tt0036055/
Svìøuji ti svou enu|Ich vertraue dir meine Frau an (1943)|1943|Komedie|Nìmecko|Kurt Hoffmann|65%|6.1|www.csfd.cz/film/42004-sveruji-ti-svou-zenu/|www.imdb.com/title/tt0036031/
Journey Into Fear (1943)|Journey Into Fear (1943)|1943|Film-Noir|USA|Norman Foster, <a href="/tvurce/194-orson-welles/">Orson Welles</a>|65%|6.7|www.csfd.cz/film/16648-journey-into-fear/|www.imdb.com/title/tt0034922/
Desperáti|Desperadoes, The (1943)|1943|Western / Romantickı|USA|Charles Vidor|65%|6.3|www.csfd.cz/film/24257-desperati/|www.imdb.com/title/tt0035798/
Ètrnáctı u stolu (1943)|Ètrnáctı u stolu (1943)|1943|Komedie / Krimi|Èeskoslovensko|Oldøich Novı, <a href="/tvurce/3337-antonin-zelenka/">Antonín Zelenka</a>|65%|6.2|www.csfd.cz/film/7011-ctrnacty-u-stolu/|www.imdb.com/title/tt0231405/
íznivé mládí (1943)|íznivé mládí (1943)|1943|Drama / Romantickı|Èeskoslovensko|Miroslav Josef Kròanskı|63%|NA|www.csfd.cz/film/5357-ziznive-mladi/|www.imdb.com/title/tt0204760/
I katové umírají!|Hangmen Also Die! (1943)|1943|Váleènı / Drama|USA|Fritz Lang|63%|7.5|www.csfd.cz/film/5602-i-katove-umiraji/|www.imdb.com/title/tt0035966/
Taneèní mistøi|Dancing Masters, The (1943)|1943|Komedie|USA|Malcolm St. Clair|63%|5.9|www.csfd.cz/film/45201-tanecni-mistri/|www.imdb.com/title/tt0035777/
Drákulùv syn|Son of Dracula (1943)|1943|Horor|USA|Robert Siodmak|61%|6.0|www.csfd.cz/film/84405-drakuluv-syn/|www.imdb.com/title/tt0036376/
Experiment (1943)|Experiment (1943)|1943|Drama / Psychologickı|Èeskoslovensko|Martin Friè|60%|6.2|www.csfd.cz/film/3104-experiment/|www.imdb.com/title/tt0168744/
Gung ho!: Ofenzíva v Pacifiku|Gung Ho!': The Story of Carlson's Makin Island Raiders (1943)|1943|Váleènı|USA|Ray Enright|59%|6.0|www.csfd.cz/film/25889-gung-ho-ofenziva-v-pacifiku/|www.imdb.com/title/tt0035958/
Psanec|Outlaw, The (1943)|1943|Western / Drama / Romantickı|USA|Howard Hughes, <a href="/tvurce/2928-howard-hawks/">Howard Hawks</a>|55%|5.6|www.csfd.cz/film/28735-psanec/|www.imdb.com/title/tt0036241/
Severní hvìzda|North Star, The (1943)|1943|Drama / Váleènı|USA|Lewis Milestone|57%|5.9|www.csfd.cz/film/48428-severni-hvezda/|www.imdb.com/title/tt0036217/
Lovec min|Minesweeper (1943)|1943|Drama / Váleènı|USA|William Berke|49%|5.8|www.csfd.cz/film/25903-lovec-min/|www.imdb.com/title/tt0036161/
Titanic|Titanic (1943)|1943|Katastrofickı / Drama|Nìmecko|Werner Klingler, <a href="/tvurce/48813-herbert-selpin/">Herbert Selpin</a>|51%|6.3|www.csfd.cz/film/148861-titanic/|www.imdb.com/title/tt0036443/
Palubní støelec|Aerial Gunner (1943)|1943|Váleènı / Drama|USA|William H. Pine|48%|5.6|www.csfd.cz/film/25870-palubni-strelec/|www.imdb.com/title/tt0035614/
Bláhovı sen (1943)|Bláhovı sen (1943)|1943|Drama / Romantickı|Èeskoslovensko|J. A. Holman|52%|NA|www.csfd.cz/film/4432-blahovy-sen/|www.imdb.com/title/tt0256655/
Pojistka smrti|Double Indemnity (1944)|1944|Krimi / Drama / Film-Noir / Thriller|USA|Billy Wilder|86%|8.5|www.csfd.cz/film/9776-pojistka-smrti/|www.imdb.com/title/tt0036775/
Plynové lampy|Gaslight (1944)|1944|Mysteriózní / Thriller / Film-Noir|USA|George Cukor|86%|7.8|www.csfd.cz/film/1821-plynove-lampy/|www.imdb.com/title/tt0036855/
Jezinky a bezinky|Arsenic and Old Lace (1944)|1944|Komedie / Thriller / Romantickı|USA|Frank Capra|83%|8.0|www.csfd.cz/film/1261-jezinky-a-bezinky/|www.imdb.com/title/tt0036613/
Laura|Laura (1944)|1944|Krimi / Mysteriózní / Romantickı / Film-Noir|USA|Otto Preminger|81%|8.1|www.csfd.cz/film/7500-laura/|www.imdb.com/title/tt0037008/
Poèestné paní pardubické (1944)|Poèestné paní pardubické (1944)|1944|Komedie / Historickı|Èeskoslovensko|Martin Friè|80%|7.6|www.csfd.cz/film/3140-pocestne-pani-pardubicke/|www.imdb.com/title/tt0169132/
Ivan Hroznı I.|Ivan Groznyj (1944)|1944|Drama / ivotopisnı / Historickı|Sovìtskı svaz|Sergej M. Ejzenštejn|82%|7.7|www.csfd.cz/film/32373-ivan-hrozny-i/|www.imdb.com/title/tt0037824/
Setkáme se v St. Louis|Meet Me in St. Louis (1944)|1944|Muzikál / Rodinnı / Romantickı|USA|Vincente Minnelli|81%|7.5|www.csfd.cz/film/6768-setkame-se-v-st-louis/|www.imdb.com/title/tt0037059/
Záchrannı èlun|Lifeboat (1944)|1944|Drama / Váleènı|USA|Alfred Hitchcock|78%|7.8|www.csfd.cz/film/4369-zachranny-clun/|www.imdb.com/title/tt0037017/
U pìti veverek (1944)|U pìti veverek (1944)|1944|Komedie|Èeskoslovensko|Miroslav Cikán|75%|7.0|www.csfd.cz/film/1587-u-peti-veverek/|www.imdb.com/title/tt0216309/
Tøicet vteøin nad Tokiem|Thirty Seconds Over Tokyo (1944)|1944|Drama / Váleènı|USA|Mervyn LeRoy|80%|7.4|www.csfd.cz/film/25922-tricet-vterin-nad-tokiem/|www.imdb.com/title/tt0037366/
Mít a nemít|To Have and Have Not (1944)|1944|Thriller / Váleènı / Romantickı / Dobrodrunı|USA|Howard Hawks|76%|7.9|www.csfd.cz/film/4209-mit-a-nemit/|www.imdb.com/title/tt0037382/
